month,zone,division,station_code,loading_in_mt,earning_in_rs_cr,unloading_in_mt
2021-04,ECO,WAT,VSPV,0.2042,25.4305,0.0695
2021-04,ECO,WAT,VZM,0.0039,0.4378,0.0047
2021-04,ECO,WAT,VZP,0.3155,39.2865,0.4134
2021-04,ECO,WAT,VZPB,0.046,5.4936,0.008
2021-04,ECO,WAT,VZPS,0.0,0.0,0.0284
2021-04,ER,ASN,ASN,0.0202,1.1948,0.0689
2021-04,ER,ASN,BCDL,0.0949,12.084,0.0
2021-04,ER,ASN,BCME,0.0078,0.624,0.0518
2021-04,ER,ASN,BCQ,0.0071,0.3638,0.0539
2021-04,ER,ASN,BCTL,0.0187,0.9417,0.0
2021-04,ER,ASN,BJSP,0.3569,20.8119,0.0
2021-04,ER,ASN,BQTG,0.0305,1.9279,0.0
2021-04,ER,ASN,BTPC,0.0,0.0,0.368
2021-04,ER,ASN,CCSJ,0.0831,6.0609,0.0
2021-04,ER,ASN,CPCS,0.0041,0.5554,0.0
2021-04,ER,ASN,CTDI,0.013,0.7889,0.0227
2021-04,ER,ASN,DBCP,0.1616,14.83,0.0
2021-04,ER,ASN,DCOP,0.0,0.0,0.1213
2021-04,ER,ASN,DFCI,0.0,0.0,0.0027
2021-04,ER,ASN,DGCW,0.0562,2.8191,0.084
2021-04,ER,ASN,DGR,0.0,0.0,0.1077
2021-04,ER,ASN,DGTP,0.0,0.0,0.008
2021-04,ER,ASN,DMGS,0.0,0.0,0.1327
2021-04,ER,ASN,DSEY,0.1571,25.2663,0.7436
2021-04,ER,ASN,DSTP,0.0,0.0,0.3539
2021-04,ER,ASN,DUMK,0.0347,2.1384,0.012
2021-04,ER,ASN,GSDD,0.0383,2.1803,0.0
2021-04,ER,ASN,HZH,0.2006,13.2185,0.0
2021-04,ER,ASN,ICML,0.1289,8.9615,0.0
2021-04,ER,ASN,JNCN,0.0346,2.5173,0.0
2021-04,ER,ASN,JSME,0.0,0.0,0.0472
2021-04,ER,ASN,MCSP,0.0953,5.5475,0.0
2021-04,ER,ASN,MDP,0.0,0.0,0.0086
2021-04,ER,ASN,MLTC,0.0219,0.7415,0.0646
2021-04,ER,ASN,MSSL,0.0,0.0,0.0792
2021-04,ER,ASN,MTPS,0.0,0.0,0.7899
2021-04,ER,ASN,MUW,0.0227,1.2947,0.0
2021-04,ER,ASN,NLCP,0.0185,2.7385,0.0
2021-04,ER,ASN,NMCL,0.0355,4.423,0.0
2021-04,ER,ASN,PAN,0.0027,0.2515,0.0
2021-04,ER,ASN,PECP,0.0795,3.8175,0.1567
2021-04,ER,ASN,PFPD,0.046,1.0863,0.0635
2021-04,ER,ASN,PMCS,0.1639,6.4119,0.0
2021-04,ER,ASN,PMLR,0.0728,6.1086,0.1013
2021-04,ER,ASN,POCP,0.2806,26.6653,0.0
2021-04,ER,ASN,PSBP,0.3079,38.8291,0.0
2021-04,ER,ASN,PSCE,0.1157,7.7569,0.0
2021-04,ER,ASN,PSEC,0.0393,5.7228,0.0
2021-04,ER,ASN,RNG,0.0054,0.575,0.0339
2021-04,ER,ASN,SCOB,0.2254,23.4124,0.0
2021-04,ER,ASN,SCU,0.5306,31.2983,0.0
2021-04,ER,ASN,SRBS,0.008,0.3658,0.1166
2021-04,ER,ASN,SSAP,0.1142,9.2817,0.0
2021-04,ER,ASN,SSPL,0.0464,5.1858,0.2244
2021-04,ER,ASN,STN,0.0,0.0,0.0044
2021-04,ER,ASN,SURI,0.0,0.0,0.0173
2021-04,ER,ASN,SWKT,0.0626,7.4815,0.0
2021-04,ER,ASN,TOP,0.0,0.0,0.0393
2021-04,ER,ASN,UDL,0.0001,0.0082,0.0004
2021-04,ER,ASN,VDS,0.0108,0.4878,0.0
2021-04,ER,CPT,C,0.0158,2.141,0.0822
2021-04,ER,HWH,BDC,0.0025,0.053,0.0318
2021-04,ER,HWH,BHAE,0.0085,1.765,0.0
2021-04,ER,HWH,BLY,0.0041,0.6545,0.0
2021-04,ER,HWH,BRPA,0.0,0.0,0.0028
2021-04,ER,HWH,BTMT,0.0,0.0,0.0857
2021-04,ER,HWH,BWN,0.0027,0.5049,0.0461
2021-04,ER,HWH,CTR,0.0946,6.1112,0.0
2021-04,ER,HWH,DFSD,0.0,0.0,0.0027
2021-04,ER,HWH,DKAE,0.0028,0.0535,0.32
2021-04,ER,HWH,HRNS,0.1524,8.472,0.0
2021-04,ER,HWH,HWHG,0.0,0.0,0.0004
2021-04,ER,HWH,KSIK,0.0167,1.0376,0.0
2021-04,ER,HWH,MUCL,0.0,0.0,0.0881
2021-04,ER,HWH,MUG,0.0,0.0,0.0054
2021-04,ER,HWH,PKRW,0.0678,4.7979,0.0
2021-04,ER,HWH,PKRX,0.072,4.9332,0.0
2021-04,ER,HWH,PKRY,0.1247,9.8574,0.0
2021-04,ER,HWH,PKRZ,0.179,13.214,0.0
2021-04,ER,HWH,PRGR,0.0773,4.8208,0.0
2021-04,ER,HWH,RJPS,0.0602,3.8435,0.0
2021-04,ER,HWH,RSCS,0.0619,4.5173,0.0
2021-04,ER,HWH,SNT,0.003,0.3528,0.0256
2021-04,ER,HWH,SRP,0.0,0.0,0.0226
2021-04,ER,HWH,SSYS,0.0,0.0,0.0674
2021-04,ER,HWH,TAK,0.0025,0.0825,0.006
2021-04,ER,HWH,TBAE,0.0,0.0,0.0063
2021-04,ER,HWH,TIT,0.0,0.0,0.0148
2021-04,ER,HWH,TKSS,0.0077,0.5398,0.0
2021-04,ER,HWH,TRTS,0.0,0.0,0.0079
2021-04,ER,HWH,WBPC,0.6026,23.4786,0.0
2021-04,ER,MLDT,BHW,0.0651,4.6118,0.0
2021-04,ER,MLDT,BKGS,0.053,3.7739,0.0
2021-04,ER,MLDT,BKIR,0.0606,4.7006,0.0
2021-04,ER,MLDT,BKLE,0.0594,4.2788,0.0
2021-04,ER,MLDT,BKMT,0.0458,5.1713,0.0
2021-04,ER,MLDT,BPSH,0.0565,3.7855,0.0
2021-04,ER,MLDT,CMX,0.0006,0.0235,0.0
2021-04,ER,MLDT,DGLE,0.0,0.0,0.0033
2021-04,ER,MLDT,DMSJ,0.0,0.0,0.0113
2021-04,ER,MLDT,FSTP,0.0,0.0182,0.4344
2021-04,ER,MLDT,GZM,0.0051,0.2761,0.0068
2021-04,ER,MLDT,JMSY,0.0,0.1444,0.0001
2021-04,ER,MLDT,LLCR,0.2575,2.737,0.0
2021-04,ER,MLDT,MCCS,0.1259,7.9963,0.1652
2021-04,ER,MLDT,MGLE,0.0,0.0,0.0011
2021-04,ER,MLDT,MLDT,0.0,0.0,0.1092
2021-04,ER,MLDT,MSQS,0.0294,2.2972,0.0
2021-04,ER,MLDT,MZC,0.0746,4.3226,0.0
2021-04,ER,MLDT,NTKS,0.0533,3.2779,0.3296
2021-04,ER,MLDT,PACT,0.0643,2.9885,0.0757
2021-04,ER,MLDT,PCLS,0.0025,0.1309,0.0
2021-04,ER,MLDT,PPT,0.0054,1.4294,0.0
2021-04,ER,MLDT,PSPM,0.0157,1.1599,0.699
2021-04,ER,MLDT,RJL,0.0208,1.5057,0.0
2021-04,ER,MLDT,SBG,0.0683,4.1822,0.0029
2021-04,ER,MLDT,SBGG,0.0528,3.0042,0.0182
2021-04,ER,MLDT,SLJ,0.0606,3.8444,0.0
2021-04,ER,MLDT,SLJG,0.0762,4.9989,0.0
2021-04,ER,MLDT,SSGS,0.0424,2.7563,0.0
2021-04,ER,MLDT,TJPS,0.0214,1.4061,0.0
2021-04,ER,MLDT,TKLE,0.0026,0.063,0.0336
2021-04,ER,MLDT,TPH,0.0027,0.1941,0.0
2021-04,ER,SDAH,BFTL,0.0,0.3943,0.0
2021-04,ER,SDAH,BGBG,0.0027,0.3613,0.0
2021-04,ER,SDAH,BNJ,0.0025,0.0527,0.0043
2021-04,ER,SDAH,BT,0.005,0.2571,0.008
2021-04,ER,SDAH,CED,0.0,0.0,0.1094
2021-04,ER,SDAH,CEDC,0.002,0.7337,0.0148
2021-04,ER,SDAH,CFDI,0.0,0.0,0.0239
2021-04,ER,SDAH,CP,0.0,0.0,0.0588
2021-04,ER,SDAH,CSZ,0.0,0.0,0.038
2021-04,ER,SDAH,CTKR,0.0489,5.7895,0.0537
2021-04,ER,SDAH,ESCL,0.0,0.0,0.0489
2021-04,ER,SDAH,FCK,0.0,0.0,0.0319
2021-04,ER,SDAH,HPKB,0.0,0.0,0.0296
2021-04,ER,SDAH,KNJ,0.0,0.0,0.076
2021-04,ER,SDAH,MCES,0.0,0.0,0.2932
2021-04,ER,SDAH,MHBS,0.0,0.0,0.0257
2021-04,ER,SDAH,MICB,0.0,0.0,0.0024
2021-04,ER,SDAH,NACC,0.0,0.0,0.0645
2021-04,ER,SDAH,NH,0.0034,0.7384,0.0013
2021-04,ER,SDAH,SGV,0.0,0.0,0.0484
2021-04,ER,SDAH,TGH,0.0108,1.9634,0.0
2021-04,KR,KAWR,HPCT,0.047,6.5406,0.0051
2021-04,KR,KAWR,KAWR,0.0,0.0,0.0026
2021-04,KR,KAWR,MLPB,0.0032,0.6172,0.0
2021-04,KR,KAWR,MMRT,0.0458,8.4064,0.0
2021-04,KR,KAWR,SL,0.0251,2.0666,0.03
2021-04,KR,KAWR,UD,0.0,0.0,0.0084
2021-04,KR,KAWR,UPCL,0.0,0.0,0.253
2021-04,KR,KAWR,VEN,0.0033,0.8513,0.0394
2021-04,KR,RN,KOL,0.0328,2.3888,0.0255
2021-04,KR,RN,RN,0.0,0.0,0.0053
2021-04,KR,RN,ZARP,0.0,0.0,0.0027
2021-04,NC,AGRA,AGC,0.0,0.0,0.0007
2021-04,NC,AGRA,AH,0.0057,0.1436,0.0
2021-04,NC,AGRA,AJH,0.0,0.0,0.0038
2021-04,NC,AGRA,BPOL,0.0,0.0,0.0104
2021-04,NC,AGRA,BR,0.0,0.0,0.0019
2021-04,NC,AGRA,DHO,0.0,0.0,0.003
2021-04,NC,AGRA,FGSG,0.0,0.0,0.0106
2021-04,NC,AGRA,GVH,0.0058,0.1573,0.0
2021-04,NC,AGRA,ICDY,0.0093,0.9327,0.017
2021-04,NC,AGRA,IOCG,0.3611,41.5033,0.0
2021-04,NC,AGRA,JAB,0.0,0.0,0.123
2021-04,NC,AGRA,KBP,0.0,0.0,0.0432
2021-04,NC,AGRA,KSV,0.0,0.0,0.0428
2021-04,NC,AGRA,MTJ,0.0056,0.1379,0.0187
2021-04,NC,AGRA,MURD,0.0,0.0,0.0038
2021-04,NC,AGRA,RNKA,0.0,0.0,0.002
2021-04,NC,AGRA,SHLK,0.0025,0.1816,0.0014
2021-04,NC,JHS,ARI,0.0039,0.1504,0.0
2021-04,NC,JHS,BJI,0.0222,1.1073,0.0
2021-04,NC,JHS,BNDA,0.0,0.0,0.0021
2021-04,NC,JHS,BPCR,0.0,0.0,0.0582
2021-04,NC,JHS,BWR,0.0043,0.2809,0.0
2021-04,NC,JHS,BZM,0.0,0.0,0.008
2021-04,NC,JHS,CGN,0.0063,0.1963,0.0
2021-04,NC,JHS,DAA,0.0226,4.0876,0.0034
2021-04,NC,JHS,DBA,0.008,0.5891,0.0013
2021-04,NC,JHS,DCPG,0.14,7.4501,0.1337
2021-04,NC,JHS,GRM,0.0022,0.0649,0.0
2021-04,NC,JHS,HPP,0.0,0.0,0.0053
2021-04,NC,JHS,HPTR,0.2547,24.6323,0.0388
2021-04,NC,JHS,ICDM,0.0134,1.2884,0.0187
2021-04,NC,JHS,JHS,0.0,0.0,0.0264
2021-04,NC,JHS,KBR,0.0084,0.4726,0.0
2021-04,NC,JHS,KID,0.0108,0.4874,0.0
2021-04,NC,JHS,KRQ,0.0037,0.3129,0.0
2021-04,NC,JHS,LAR,0.0277,3.9719,0.0035
2021-04,NC,JHS,LPGU,0.004,0.1587,0.6921
2021-04,NC,JHS,MBA,0.0,0.0,0.0068
2021-04,NC,JHS,MLAR,0.0,0.0,0.0084
2021-04,NC,JHS,MRA,0.0382,6.3877,0.0124
2021-04,NC,JHS,NEW,0.008,1.1643,0.0
2021-04,NC,JHS,ORAI,0.0157,0.9197,0.0139
2021-04,NC,JHS,PLBR,0.0,0.0,0.0414
2021-04,NC,JHS,PRIL,0.0,0.0,0.0663
2021-04,NC,JHS,RRU,0.0171,2.4669,0.0468
2021-04,NC,JHS,SAC,0.0084,0.3578,0.0
2021-04,NC,JHS,UPSG,0.0,0.0,0.1578
2021-04,NC,PRYJ,ALJN,0.0009,0.0188,0.0338
2021-04,NC,PRYJ,ARIK,0.0002,0.0755,0.076
2021-04,NC,PRYJ,CAR,0.0395,2.1605,0.0337
2021-04,NC,PRYJ,CHL,0.0019,0.0418,0.0
2021-04,NC,PRYJ,CNB,0.0,0.0,0.0052
2021-04,NC,PRYJ,CPA,0.0,0.0,0.0143
2021-04,NC,PRYJ,CPC,0.0078,1.276,0.1078
2021-04,NC,PRYJ,DER,0.0,0.0,0.0087
2021-04,NC,PRYJ,ETAH,0.0053,1.244,0.0147
2021-04,NC,PRYJ,ETW,0.0,0.0,0.0098
2021-04,NC,PRYJ,FTP,0.0026,0.0963,0.0101
2021-04,NC,PRYJ,FZD,0.0,0.0,0.0013
2021-04,NC,PRYJ,HGJ,0.0,0.0,0.058
2021-04,NC,PRYJ,HRF,0.0,0.0,0.001
2021-04,NC,PRYJ,HSLN,0.0,0.0,0.0032
2021-04,NC,PRYJ,ICDD,0.1451,16.4974,0.1627
2021-04,NC,PRYJ,ICDG,0.0166,2.6348,0.031
2021-04,NC,PRYJ,IDGJ,0.0098,1.3289,0.0095
2021-04,NC,PRYJ,IOCS,0.0,0.0,0.0135
2021-04,NC,PRYJ,IOPK,0.0,0.0,0.0687
2021-04,NC,PRYJ,JPCC,0.0054,0.4042,0.0445
2021-04,NC,PRYJ,JUI,0.0028,0.9142,0.0071
2021-04,NC,PRYJ,KRJ,0.018,0.8784,0.0151
2021-04,NC,PRYJ,LPGK,0.0,0.0,0.0228
2021-04,NC,PRYJ,MJAC,0.0908,4.2838,0.1115
2021-04,NC,PRYJ,MKFP,0.0346,1.893,0.0
2021-04,NC,PRYJ,MKPP,0.0166,2.6504,0.0364
2021-04,NC,PRYJ,MNQ,0.0,0.0,0.0186
2021-04,NC,PRYJ,MUNU,0.0,0.0,0.3313
2021-04,NC,PRYJ,MWH,0.0099,0.4482,0.0
2021-04,NC,PRYJ,MZP,0.008,1.2774,0.0198
2021-04,NC,PRYJ,NBPM,0.0,0.0,0.0084
2021-04,NC,PRYJ,NTCD,0.0,0.0,0.5669
2021-04,NC,PRYJ,NYN,0.0025,0.3638,0.0459
2021-04,NC,PRYJ,PBCP,0.0,0.0,0.039
2021-04,NC,PRYJ,PHSH,0.0,0.0,0.0512
2021-04,NC,PRYJ,PNKD,0.01,1.8243,0.0342
2021-04,NC,PRYJ,PNPP,0.0,0.0,0.0209
2021-04,NC,PRYJ,PNRR,0.0,0.0,0.0141
2021-04,NC,PRYJ,PPGS,0.0,0.0,0.4579
2021-04,NC,PRYJ,SATP,0.0,0.0,0.0306
2021-04,NC,PRYJ,SBDR,0.008,1.4168,0.0
2021-04,NC,PRYJ,SFG,0.0007,0.0627,0.0074
2021-04,NC,PRYJ,SKB,0.0,0.0,0.0172
2021-04,NC,PRYJ,SKGH,0.0118,0.7541,0.0
2021-04,NC,PRYJ,SRJ,0.0,0.0,0.0065
2021-04,NC,PRYJ,UCLB,0.0236,1.0846,0.0
2021-04,NC,PRYJ,UTCH,0.0,0.0,0.0285
2021-04,NE,BSB,AMH,0.0,0.0,0.0247
2021-04,NE,BSB,BPOB,0.0,0.0,0.096
2021-04,NE,BSB,BUI,0.0033,0.0798,0.0465
2021-04,NE,BSB,CC,0.0337,5.3489,0.0
2021-04,NE,BSB,CHPG,0.0,0.0,0.0644
2021-04,NE,BSB,DEOS,0.0,0.0,0.0728
2021-04,NE,BSB,GTST,0.0,0.0,0.045
2021-04,NE,BSB,HTW,0.0,0.0,0.0595
2021-04,NE,BSB,IAA,0.0,0.0,0.0292
2021-04,NE,BSB,KHM,0.0102,1.3305,0.0887
2021-04,NE,BSB,KRND,0.0,0.0,0.0021
2021-04,NE,BSB,LRD,0.0,0.0,0.004
2021-04,NE,BSB,MAU,0.0,0.0,0.0311
2021-04,NE,BSB,MBS,0.0191,0.8857,0.0
2021-04,NE,BSB,MSGS,0.0026,0.3913,0.0026
2021-04,NE,BSB,MW,0.0,0.0,0.0384
2021-04,NE,BSB,NDJ,0.0153,0.6298,0.0451
2021-04,NE,BSB,POU,0.0032,0.0756,0.0196
2021-04,NE,BSB,SANR,0.0128,2.0128,0.0036
2021-04,NE,BSB,SV,0.0,0.0,0.141
2021-04,NE,IZN,BHI,0.0093,1.2639,0.0
2021-04,NE,IZN,BLQR,0.016,0.7486,0.0
2021-04,NE,IZN,BPZ,0.0107,1.9692,0.0
2021-04,NE,IZN,CPML,0.0,0.0,0.0196
2021-04,NE,IZN,FBD,0.0,0.0,0.0348
2021-04,NE,IZN,HLDD,0.0191,1.8378,0.0
2021-04,NE,IZN,KIFH,0.0168,3.1438,0.0429
2021-04,NE,IZN,KPV,0.0145,2.9391,0.0316
2021-04,NE,IZN,KSJ,0.0,0.0,0.0013
2021-04,NE,IZN,LIOC,0.0,0.0,0.0182
2021-04,NE,IZN,LKU,0.0136,0.7548,0.0
2021-04,NE,IZN,MEU,0.0033,0.2005,0.0
2021-04,NE,IZN,PBE,0.0199,2.7033,0.0
2021-04,NE,IZN,RUPC,0.0249,4.8597,0.0434
2021-04,NE,IZN,SCIC,0.0265,3.0199,0.0378
2021-04,NE,IZN,TPU,0.0,0.0,0.0033
2021-04,NE,IZN,UJH,0.0033,0.1373,0.004
2021-04,NE,LJN,ANDN,0.0026,0.4402,0.0026
2021-04,NE,LJN,BLP,0.0,0.0,0.0149
2021-04,NE,LJN,BPCG,0.0,0.0,0.0659
2021-04,NE,LJN,BST,0.0065,0.7218,0.0671
2021-04,NE,LJN,BUW,0.0028,0.1038,0.0028
2021-04,NE,LJN,CLW,0.0138,2.0668,0.0153
2021-04,NE,LJN,FBWG,0.0028,0.1949,0.0
2021-04,NE,LJN,GDK,0.0416,8.788,0.0093
2021-04,NE,LJN,GK,0.0013,0.1813,0.0033
2021-04,NE,LJN,JEA,0.0037,0.4528,0.0937
2021-04,NE,LJN,KB,0.0053,0.7933,0.0028
2021-04,NE,LJN,KEA,0.0,0.0,0.1091
2021-04,NE,LJN,KLD,0.0,0.0,0.0187
2021-04,NE,LJN,MGIS,0.0,0.0,0.0507
2021-04,NE,LJN,MLNM,0.0014,0.0546,0.0
2021-04,NE,LJN,NNP,0.0,0.0,0.0014
2021-04,NE,LJN,NTV,0.0,0.0,0.0623
2021-04,NE,LJN,SUBR,0.028,5.8467,0.0591
2021-04,NE,LJN,TSG,0.004,0.4247,0.0724
2021-04,NF,APDJ,BNV,0.003,0.1136,0.0183
2021-04,NF,APDJ,CBD,0.004,0.2398,0.0131
2021-04,NF,APDJ,DBB,0.0075,0.1854,0.0093
2021-04,NF,APDJ,DLO,0.1388,13.7193,0.0019
2021-04,NF,APDJ,DQG,0.0359,1.9836,0.0185
2021-04,NF,APDJ,FKM,0.0013,0.0344,0.0075
2021-04,NF,APDJ,FLK,0.004,0.2112,0.0194
2021-04,NF,APDJ,GOGH,0.0,0.0,0.0067
2021-04,NF,APDJ,HSA,0.0011,0.0946,0.0064
2021-04,NF,APDJ,JOQ,0.025,0.587,0.0
2021-04,NF,APDJ,KOJ,0.0,0.0,0.0123
2021-04,NF,APDJ,NCB,0.0035,0.0929,0.0453
2021-04,NF,APDJ,NCBD,0.004,0.242,0.0
2021-04,NF,APDJ,NMZ,0.0033,0.1105,0.0
2021-04,NF,APDJ,SNTP,0.0,0.0,0.1838
2021-04,NF,APDJ,TFGN,0.0,0.0,0.0053
2021-04,NF,KIR,BORA,0.0,0.0,0.0213
2021-04,NF,KIR,BSNJ,0.0,0.0,0.0105
2021-04,NF,KIR,BTF,0.0014,0.0221,0.0834
2021-04,NF,KIR,CSDJ,0.0,0.0,0.0387
2021-04,NF,KIR,DLK,0.0025,0.0818,0.031
2021-04,NF,KIR,FCIE,0.0,0.0,0.0403
2021-04,NF,KIR,ION,0.0159,0.9238,0.0421
2021-04,NF,KIR,ISMC,0.0,0.0,0.0239
2021-04,NF,KIR,JAG,0.0046,0.0561,0.0279
2021-04,NF,KIR,JBN,0.0,0.0,0.014
2021-04,NF,KIR,KIR,0.012,1.6543,0.0615
2021-04,NF,KIR,KNE,0.0,0.0,0.0558
2021-04,NF,KIR,MPCL,0.0,0.0,0.013
2021-04,NF,KIR,NJP,0.0013,0.1024,0.1211
2021-04,NF,KIR,NRSR,0.0915,9.1534,0.0027
2021-04,NF,KIR,PHNJ,0.0004,0.3704,0.021
2021-04,NF,KIR,PRNA,0.0192,2.9969,0.0767
2021-04,NF,KIR,RNI,0.0007,0.0167,0.0455
2021-04,NF,KIR,RNX,0.0074,0.2463,0.0876
2021-04,NF,KIR,SJKL,0.0,0.0,0.0139
2021-04,NF,LMG,ABSA,0.0,0.0,0.0003
2021-04,NF,LMG,AFSD,0.0,0.0,0.005
2021-04,NF,LMG,AONI,0.0,0.0,0.0105
2021-04,NF,LMG,BENA,0.0,0.0,0.0146
2021-04,NF,LMG,BHRB,0.0,0.0,0.0119
2021-04,NF,LMG,BHZ,0.024,1.0702,0.0
2021-04,NF,LMG,BPB,0.0,0.0,0.0027
2021-04,NF,LMG,BXG,0.016,0.6582,0.0283
2021-04,NF,LMG,BXJ,0.002,0.0517,0.0217
2021-04,NF,LMG,CBZ,0.0,0.0,0.0025
2021-04,NF,LMG,CCIB,0.0,0.0,0.004
2021-04,NF,LMG,DGU,0.0,0.0,0.0046
2021-04,NF,LMG,DMFS,0.0,0.0,0.011
2021-04,NF,LMG,DMR,0.0,0.0,0.0104
2021-04,NF,LMG,DMV,0.012,1.3727,0.0331
2021-04,NF,LMG,DTC,0.0368,1.7532,0.0
2021-04,NF,LMG,FSH,0.0,0.0,0.0053
2021-04,NF,LMG,FSNG,0.0,0.0,0.0119
2021-04,NF,LMG,HBN,0.0,0.0,0.0277
2021-04,NF,LMG,HJI,0.0,0.0,0.0322
2021-04,NF,LMG,ICDA,0.0046,2.1397,0.0518
2021-04,NF,LMG,IODT,0.0,0.0,0.009
2021-04,NF,LMG,IOPB,0.0,0.0,0.0164
2021-04,NF,LMG,IOSD,0.0,0.0,0.0117
2021-04,NF,LMG,IRPN,0.0258,2.0468,0.0554
2021-04,NF,LMG,JID,0.0029,0.1058,0.0356
2021-04,NF,LMG,JRBM,0.0,0.0,0.0157
2021-04,NF,LMG,JRNA,0.0005,0.2989,0.1564
2021-04,NF,LMG,KMLJ,0.0,0.0,0.0118
2021-04,NF,LMG,KUGT,0.0,0.0,0.0058
2021-04,NF,LMG,LKA,0.0092,0.3999,0.047
2021-04,NF,LMG,LMG,0.0,0.0,0.002
2021-04,NF,LMG,MBG,0.0009,0.0295,0.0013
2021-04,NF,LMG,NGC,0.0027,0.2071,0.1032
2021-04,NF,LMG,NHGJ,0.0107,0.611,0.0
2021-04,NF,LMG,NHLG,0.004,0.2496,0.0
2021-04,NF,LMG,PNGM,0.0133,0.6065,0.0
2021-04,NF,LMG,POLA,0.0,0.0,0.0219
2021-04,NF,LMG,SCA,0.0347,1.7338,0.0465
2021-04,NF,LMG,SCES,0.0097,0.2073,0.0
2021-04,NF,LMG,SIBR,0.0101,0.5743,0.0
2021-04,NF,LMG,STAR,0.004,0.1672,0.1086
2021-04,NF,LMG,UDPU,0.0,0.0,0.0075
2021-04,NF,RNY,AZA,0.0015,0.1324,0.1689
2021-04,NF,RNY,BAIS,0.0,0.0,0.0031
2021-04,NF,RNY,BHNG,0.0,0.0,0.0022
2021-04,NF,RNY,BIZ,0.0014,0.6248,0.0138
2021-04,NF,RNY,BPRD,0.0002,0.0926,0.0661
2021-04,NF,RNY,BRPN,0.0707,10.9708,0.0325
2021-04,NF,RNY,CFCC,0.0,0.0,0.0249
2021-04,NF,RNY,CGS,0.0,0.6815,0.1168
2021-04,NF,RNY,DKGN,0.0,0.0,0.0417
2021-04,NF,RNY,DMC,0.0,0.0,0.0087
2021-04,NF,RNY,FCBK,0.0,0.0,0.0123
2021-04,NF,RNY,HMY,0.0002,0.1204,0.0236
2021-04,NF,RNY,IOGM,0.0,0.0,0.0105
2021-04,NF,RNY,JPZ,0.0059,0.1246,0.0046
2021-04,NF,RNY,MZS,0.0003,0.054,0.0
2021-04,NF,RNY,NBQ,0.0041,0.1384,0.054
2021-04,NF,RNY,NHLN,0.0001,0.0271,0.0
2021-04,NF,RNY,NLP,0.0,0.0,0.011
2021-04,NF,RNY,PBL,0.0015,0.0386,0.0032
2021-04,NF,RNY,RNY,0.0,0.0,0.0119
2021-04,NF,RNY,SPTR,0.0033,0.2728,0.0146
2021-04,NF,RNY,TNL,0.0095,0.2882,0.0137
2021-04,NF,RNY,VNE,0.0,0.0,0.0013
2021-04,NF,TSK,BBGN,0.013,0.597,0.0
2021-04,NF,TSK,BCPL,0.0,0.0,0.0182
2021-04,NF,TSK,DBRG,0.0,0.0,0.0193
2021-04,NF,TSK,DJG,0.0,0.0,0.0059
2021-04,NF,TSK,FKG,0.0,0.0,0.0036
2021-04,NF,TSK,IOGS,0.0242,3.8401,0.0027
2021-04,NF,TSK,JTTN,0.0,0.0,0.0653
2021-04,NF,TSK,NMFS,0.0106,0.796,0.0
2021-04,NF,TSK,NMGS,0.0053,1.4097,0.016
2021-04,NF,TSK,NTSK,0.0032,0.0627,0.0953
2021-04,NF,TSK,TULI,0.0027,0.2244,0.0
2021-04,NR,DLI,ANDI,0.0,0.0,0.0341
2021-04,NR,DLI,APLP,0.0,0.0,0.026
2021-04,NR,DLI,AST,0.0,0.0,0.0026
2021-04,NR,DLI,BGZ,0.0,0.0,0.0139
2021-04,NR,DLI,BHD,0.0,0.0,0.0099
2021-04,NR,DLI,BLZ,0.0141,2.3783,0.0011
2021-04,NR,DLI,BPAG,0.1655,14.6801,0.031
2021-04,NR,DLI,BRZ,0.0156,2.5323,0.0
2021-04,NR,DLI,BVH,0.0,0.0,0.0981
2021-04,NR,DLI,CCIL,0.0,0.0,0.0054
2021-04,NR,DLI,CWCB,0.0,0.0,0.0078
2021-04,NR,DLI,CWCN,0.013,1.3627,0.007
2021-04,NR,DLI,DEC,0.0,0.0,0.0002
2021-04,NR,DLI,DKZ,0.0761,14.1508,0.0131
2021-04,NR,DLI,DRLA,0.0133,1.7357,0.0039
2021-04,NR,DLI,FCP,0.0494,9.0297,0.0
2021-04,NR,DLI,FCPP,0.0089,1.8811,0.0
2021-04,NR,DLI,FDB,0.0001,0.0257,0.0137
2021-04,NR,DLI,FDSG,0.0,0.0,0.0678
2021-04,NR,DLI,FN,0.0408,6.7286,0.0322
2021-04,NR,DLI,GDGH,0.1924,15.2138,0.2255
2021-04,NR,DLI,GGN,0.0024,1.3499,0.0034
2021-04,NR,DLI,GHNA,0.0,0.0,0.0011
2021-04,NR,DLI,GZB,0.0,0.0,0.2452
2021-04,NR,DLI,HPCA,0.0495,2.3697,0.0143
2021-04,NR,DLI,HSLT,0.0,0.0,0.0114
2021-04,NR,DLI,HSYG,0.0,0.0,0.0291
2021-04,NR,DLI,HTPP,0.0174,3.2099,0.0563
2021-04,NR,DLI,IAGR,0.0219,1.2641,0.0219
2021-04,NR,DLI,IBBM,0.0698,10.018,0.1
2021-04,NR,DLI,ICB,0.2184,28.3221,0.0346
2021-04,NR,DLI,ICDB,0.0,0.0,0.0055
2021-04,NR,DLI,ICOD,0.0,0.0,0.0023
2021-04,NR,DLI,IOBP,0.0,0.0,0.024
2021-04,NR,DLI,JCY,0.0113,1.8188,0.0069
2021-04,NR,DLI,JHJ,0.0093,2.7339,0.0066
